WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3003,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3003_28_171012,board=QC_Reference_Phone,brand=OnePlus,,,
14:cc:20:ac:a8:ec,MeetingRoom-Fuji,[WPS][ESS],28/10/2017 20:30,8,-84,32.1623526,34.80978916,51,15.17000008,WIFI
b0:89:00:d8:8a:b4,Partner-4G-8AB4,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,5,-76,32.16282313,34.81006761,50,9.101999283,WIFI
56:d9:e7:d7:c6:14,EF_Guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,1,-72,32.16282313,34.81006761,50,9.101999283,WIFI
46:d9:e7:d7:c6:14,elastifile,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,1,-73,32.16282313,34.81006761,50,9.101999283,WIFI
68:72:51:26:f0:94,AP-1 station,[WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:30,13,-84,32.16282313,34.81006761,50,9.101999283,WIFI
3a:12:2d:b9:ce:63,4G_UFI-E63,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:30,3,-82,32.16282313,34.81006761,50,9.101999283,WIFI
80:2a:a8:4a:c9:37,CST-IL-WLAN,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,3,-84,32.16282313,34.81006761,50,9.101999283,WIFI
a0:ab:1b:5f:51:48,as-om,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,3,-90,32.16282313,34.81006761,50,9.101999283,WIFI
00:1e:e5:04:e5:a1,elinove,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][WPS][ESS],28/10/2017 20:30,6,-88,32.16282313,34.81006761,50,9.101999283,WIFI
ec:8c:a2:09:cc:c8,Matrix HZ WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,9,-91,32.16282313,34.81006761,50,9.101999283,WIFI
e4:6f:13:73:07:d4,012_2.4,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,9,-91,32.16282313,34.81006761,50,9.101999283,WIFI
ec:8c:a2:c9:cc:c8,BI WIFI,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,9,-91,32.16282313,34.81006761,50,9.101999283,WIFI
ec:8c:a2:49:cc:c8,MWTL,[WPA2-EAP-CCMP][ESS],28/10/2017 20:30,9,-91,32.16282313,34.81006761,50,9.101999283,WIFI
88:dc:96:17:c0:9e,,[ESS],28/10/2017 20:30,6,-71,32.16282313,34.81006761,50,9.101999283,WIFI
88:dc:96:17:c1:5c,,[ESS],28/10/2017 20:30,6,-89,32.16282313,34.81006761,50,9.101999283,WIFI
2a:66:bc:ce:e1:75,SETUP,[IBSS],28/10/2017 20:30,11,-87,32.16282313,34.81006761,50,9.101999283,WIFI
48:ee:0c:3e:8c:e0,Bezeq_WiFi,[ESS],28/10/2017 20:30,9,-96,32.16282313,34.81006761,50,9.101999283,WIFI
74:da:38:c3:45:a5,Micasah2,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,3,-88,32.16282313,34.81006761,50,9.101999283,WIFI
10:5a:f7:02:4e:31,Suzanna,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,1,-92,32.16282313,34.81006761,50,9.101999283,WIFI
ec:8c:a2:c8:f1:98,BI WIFI,[WPA2-PSK-CCMP][ESS],28/10/2017 20:30,4,-93,32.16282313,34.81006761,50,9.101999283,WIFI
ec:8c:a2:08:f1:99,,[ESS],28/10/2017 20:30,4,-94,32.16282313,34.81006761,50,9.101999283,WIFI
42501_10131_852359,Partner,HSDPA;il,28/10/2017 20:30,0,-65,32.16282313,34.81006761,50,9.101999283,GSM
64:a5:c3:6a:07:10,WeDiggIT,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,11,-81,32.16314692,34.81029701,52,7.585000038,WIFI
64:a5:c3:6a:0b:a2,WeDiggIT's Lab Wi-Fi 5GHz,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,6,-89,32.16314692,34.81029701,52,7.585000038,WIFI
26:0a:64:b7:14:16,Maagalim-Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-89,32.16314692,34.81029701,52,7.585000038,WIFI
66:a2:0b:6a:c3:a0,WeDiggIT's Lab Guest,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,6,-89,32.16314692,34.81029701,52,7.585000038,WIFI
f8:e9:03:11:b4:83,compvision,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-90,32.16314692,34.81029701,52,7.585000038,WIFI
fc:15:b4:a7:c3:d6,HP-Print-D6-Officejet Pro 8610,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-93,32.16314692,34.81029701,52,7.585000038,WIFI
c4:12:f5:82:33:5a,BezeqNGN_006029Hz_2.4G_1,[ESS],28/10/2017 20:31,1,-86,32.16314692,34.81029701,52,7.585000038,WIFI
6c:b0:ce:ac:37:6b,,[ESS],28/10/2017 20:31,1,-88,32.16314692,34.81029701,52,7.585000038,WIFI
72:b0:ce:ac:37:68,Bezeq Free,[ESS],28/10/2017 20:31,1,-89,32.16314692,34.81029701,52,7.585000038,WIFI
90:a7:c1:0c:4d:14,Office Network,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,10,-86,32.16320456,34.81032714,52,9.101999283,WIFI
90:a7:c1:0c:50:50,Office Network,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-86,32.16320456,34.81032714,52,9.101999283,WIFI
ec:8c:a2:08:f1:98,Matrix HZ WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,4,-92,32.16320456,34.81032714,52,9.101999283,WIFI
48:ee:0c:3e:ad:41,offise2.4,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,8,-77,32.16344567,34.8104742,54,6.06799984,WIFI
ec:8c:a2:88:f1:98,MWTL Mobile (POMS),[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,4,-91,32.16344567,34.8104742,54,6.06799984,WIFI
ec:8c:a2:48:f1:98,MWTL,[WPA2-EAP-CCMP][ESS],28/10/2017 20:31,4,-93,32.16344567,34.8104742,54,6.06799984,WIFI
14:cc:20:ac:a8:ec,MeetingRoom-Fuji,[WPS][ESS],28/10/2017 20:31,8,-84,32.16344567,34.8104742,54,6.06799984,WIFI
cc:b2:55:e6:11:d8,Innovation-AfricA,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-84,32.16344567,34.8104742,54,6.06799984,WIFI
66:f4:25:6a:c3:a0,WeDiggIT's Lab Guest,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-81,32.16344567,34.8104742,54,6.06799984,WIFI
64:a5:c3:6a:25:f4,WeDiggIT's Lab Wi-Fi,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-81,32.16344567,34.8104742,54,6.06799984,WIFI
90:6c:ac:aa:61:a2,Voicesense_guest,[WPA2-PSK-CCMP-preauth][ESS],28/10/2017 20:31,11,-85,32.16344567,34.8104742,54,6.06799984,WIFI
4e:a9:d2:86:e3:c0,axentia Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,2,-91,32.16344567,34.8104742,54,6.06799984,WIFI
48:a9:d2:86:e3:c0,axentia,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,2,-93,32.16344567,34.8104742,54,6.06799984,WIFI
00:30:4f:6b:65:40,Gavish,[WEP][ESS],28/10/2017 20:31,6,-91,32.16344567,34.8104742,54,6.06799984,WIFI
20:0c:c8:11:19:7e,BezeqNGN_W02A45_2.4GHz_1,[WPS][ESS],28/10/2017 20:31,1,-85,32.16344567,34.8104742,54,6.06799984,WIFI
c4:8e:8f:5f:48:85,HP-Print-85-Color LaserJet MFP,[ESS],28/10/2017 20:31,1,-91,32.16344567,34.8104742,54,6.06799984,WIFI
42501_10131_852359,Partner,HSDPA;il,28/10/2017 20:31,0,-59,32.16357322,34.8105794,53,6.06799984,GSM
88:dc:96:17:c1:5c,,[ESS],28/10/2017 20:31,6,-89,32.16398945,34.81086727,55,7.585000038,WIFI
74:da:38:c3:45:a5,Micasah2,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,3,-88,32.16398945,34.81086727,55,7.585000038,WIFI
10:5a:f7:02:4e:31,Suzanna,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-92,32.16398945,34.81086727,55,7.585000038,WIFI
ec:8c:a2:c8:f1:98,BI WIFI,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,4,-93,32.16398945,34.81086727,55,7.585000038,WIFI
ec:8c:a2:08:f1:99,,[ESS],28/10/2017 20:31,4,-94,32.16398945,34.81086727,55,7.585000038,WIFI
7c:b7:33:bf:26:13,HOTBOX-260D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,3,-82,32.16414569,34.81096271,55,7.585000038,WIFI
06:ae:db:b6:59:e5,BezeqFree,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-88,32.16414569,34.81096271,55,7.585000038,WIFI
e8:fc:af:9d:79:78,yakov,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,1,-89,32.16414569,34.81096271,55,7.585000038,WIFI
00:10:f3:63:f7:67,Aoffice,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,4,-92,32.16414569,34.81096271,55,7.585000038,WIFI
2c:c5:d3:50:a6:88,Mitrelli_Guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-90,32.16414569,34.81096271,55,7.585000038,WIFI
80:37:73:e6:96:d2,8084789,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,1,-90,32.16414569,34.81096271,55,7.585000038,WIFI
2c:c5:d3:10:a6:88,users,[WPA2-EAP-CCMP][ESS],28/10/2017 20:31,6,-91,32.16414569,34.81096271,55,7.585000038,WIFI
80:13:82:a7:08:1b,Huawei_ALE_dc74,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,11,-94,32.16414569,34.81096271,55,7.585000038,WIFI
e8:fc:af:9d:79:78,yakov,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,1,-82,32.16429799,34.81104279,56,7.585000038,WIFI
44:94:fc:66:61:46,Si-o-Net_5,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,6,-80,32.16429799,34.81104279,56,7.585000038,WIFI
e8:fc:af:9d:79:79,yakov5,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,60,-91,32.16429799,34.81104279,56,7.585000038,WIFI
70:62:b8:34:15:47,MIRI_5,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,48,-91,32.16429799,34.81104279,56,7.585000038,WIFI
70:62:b8:34:15:46,MIRI,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,5,-86,32.16429799,34.81104279,56,7.585000038,WIFI
c8:d3:ff:7c:08:21,DIRECT-20-HP DeskJet 4670 series,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-87,32.16429799,34.81104279,56,7.585000038,WIFI
50:c7:bf:8a:79:60,DecorHRZ2-2Ghz,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,11,-88,32.16429799,34.81104279,56,7.585000038,WIFI
50:57:a8:67:11:29,bsh-Home-ADSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],28/10/2017 20:31,6,-88,32.16429799,34.81104279,56,7.585000038,WIFI
00:26:99:70:ae:c0,,[WPA2-EAP-CCMP][ESS],28/10/2017 20:31,1,-88,32.16429799,34.81104279,56,7.585000038,WIFI
3c:1e:04:08:b2:37,BezeqNGN_009790_5GHz_1,[ESS],28/10/2017 20:31,48,-88,32.16429799,34.81104279,56,7.585000038,WIFI
42501_10131_883001,Partner,HSDPA;il,28/10/2017 20:31,0,-63,32.16429799,34.81104279,56,7.585000038,GSM
cc:b2:55:e6:11:d8,Innovation-AfricA,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-84,32.16446865,34.81113453,57,10.61899948,WIFI
66:f4:25:6a:c3:a0,WeDiggIT's Lab Guest,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-81,32.16446865,34.81113453,57,10.61899948,WIFI
64:a5:c3:6a:25:f4,WeDiggIT's Lab Wi-Fi,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-81,32.16446865,34.81113453,57,10.61899948,WIFI
90:6c:ac:aa:61:a2,Voicesense_guest,[WPA2-PSK-CCMP-preauth][ESS],28/10/2017 20:31,11,-85,32.16446865,34.81113453,57,10.61899948,WIFI
4e:a9:d2:86:e3:c0,axentia Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,2,-91,32.16446865,34.81113453,57,10.61899948,WIFI
48:a9:d2:86:e3:c0,axentia,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,2,-93,32.16446865,34.81113453,57,10.61899948,WIFI
00:30:4f:6b:65:40,Gavish,[WEP][ESS],28/10/2017 20:31,6,-91,32.16446865,34.81113453,57,10.61899948,WIFI
20:0c:c8:11:19:7e,BezeqNGN_W02A45_2.4GHz_1,[WPS][ESS],28/10/2017 20:31,1,-85,32.16446865,34.81113453,57,10.61899948,WIFI
c4:8e:8f:5f:48:85,HP-Print-85-Color LaserJet MFP,[ESS],28/10/2017 20:31,1,-91,32.16446865,34.81113453,57,10.61899948,WIFI
7c:b7:33:bf:26:13,HOTBOX-260D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,3,-87,32.16523969,34.81148737,65,9.101999283,WIFI
06:ae:db:b6:59:e5,BezeqFree,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-88,32.16523969,34.81148737,65,9.101999283,WIFI
00:10:f3:63:f7:67,Aoffice,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,4,-92,32.16523969,34.81148737,65,9.101999283,WIFI
2c:c5:d3:50:a6:88,Mitrelli_Guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-90,32.16523969,34.81148737,65,9.101999283,WIFI
80:37:73:e6:96:d2,8084789,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,1,-90,32.16523969,34.81148737,65,9.101999283,WIFI
2c:c5:d3:10:a6:88,users,[WPA2-EAP-CCMP][ESS],28/10/2017 20:31,6,-91,32.16523969,34.81148737,65,9.101999283,WIFI
80:13:82:a7:08:1b,Huawei_ALE_dc74,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,11,-94,32.16523969,34.81148737,65,9.101999283,WIFI
1c:b9:c4:0f:44:b8,Howazit,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,8,-74,32.16523969,34.81148737,65,9.101999283,WIFI
1c:b9:c4:0f:44:bc,Howazit,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,36,-82,32.16523969,34.81148737,65,9.101999283,WIFI
14:ae:db:36:82:35,Bizur_2.4,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-77,32.16523969,34.81148737,65,9.101999283,WIFI
ee:8e:b5:09:8a:ad,DIRECT-AD-HP OfficeJet Pro 8730,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,8,-83,32.16523969,34.81148737,65,9.101999283,WIFI
f0:7f:06:68:c6:60,AppleWifi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,5,-83,32.16523969,34.81148737,65,9.101999283,WIFI
b8:62:1f:53:a1:5c,InnerEye,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-84,32.16523969,34.81148737,65,9.101999283,WIFI
f0:7f:06:68:c6:62,,[WPA2-EAP-CCMP][ESS],28/10/2017 20:31,5,-85,32.16523969,34.81148737,65,9.101999283,WIFI
3c:1e:04:08:b2:36,V6_guest,[WPA-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-87,32.16523969,34.81148737,65,9.101999283,WIFI
00:35:1a:d3:50:20,Stratoscale,[WPA-PSK-CCMP][ESS],28/10/2017 20:31,1,-88,32.16523969,34.81148737,65,9.101999283,WIFI
32:cd:a7:f3:8c:ee,DIRECT-qiC48x Series,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,10,-90,32.16523969,34.81148737,65,9.101999283,WIFI
2c:59:e5:ee:6c:cf,HP-Print-CF-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-86,32.16523969,34.81148737,65,9.101999283,WIFI
e8:fc:af:9d:79:78,yakov,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,1,-82,32.16532378,34.81148912,64,12.13599968,WIFI
44:94:fc:66:61:46,Si-o-Net_5,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,6,-80,32.16532378,34.81148912,64,12.13599968,WIFI
e8:fc:af:9d:79:79,yakov5,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,60,-91,32.16532378,34.81148912,64,12.13599968,WIFI
70:62:b8:34:15:47,MIRI_5,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,48,-91,32.16532378,34.81148912,64,12.13599968,WIFI
70:62:b8:34:15:46,MIRI,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,5,-86,32.16532378,34.81148912,64,12.13599968,WIFI
c8:d3:ff:7c:08:21,DIRECT-20-HP DeskJet 4670 series,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-87,32.16532378,34.81148912,64,12.13599968,WIFI
50:c7:bf:8a:79:60,DecorHRZ2-2Ghz,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,11,-88,32.16532378,34.81148912,64,12.13599968,WIFI
50:57:a8:67:11:29,bsh-Home-ADSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],28/10/2017 20:31,6,-88,32.16532378,34.81148912,64,12.13599968,WIFI
00:26:99:70:ae:c0,,[WPA2-EAP-CCMP][ESS],28/10/2017 20:31,1,-88,32.16532378,34.81148912,64,12.13599968,WIFI
3c:1e:04:08:b2:37,BezeqNGN_009790_5GHz_1,[ESS],28/10/2017 20:31,48,-88,32.16532378,34.81148912,64,12.13599968,WIFI
42501_10131_883001,Partner,HSDPA;il,28/10/2017 20:31,0,-63,32.16532378,34.81148912,64,12.13599968,GSM
cc:b2:55:e6:11:d8,Innovation-AfricA,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-84,32.1656511,34.81150892,63,13.65299988,WIFI
66:f4:25:6a:c3:a0,WeDiggIT's Lab Guest,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-81,32.1656511,34.81150892,63,13.65299988,WIFI
64:a5:c3:6a:25:f4,WeDiggIT's Lab Wi-Fi,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-81,32.1656511,34.81150892,63,13.65299988,WIFI
90:6c:ac:aa:61:a2,Voicesense_guest,[WPA2-PSK-CCMP-preauth][ESS],28/10/2017 20:31,11,-85,32.1656511,34.81150892,63,13.65299988,WIFI
4e:a9:d2:86:e3:c0,axentia Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,2,-91,32.1656511,34.81150892,63,13.65299988,WIFI
48:a9:d2:86:e3:c0,axentia,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,2,-93,32.1656511,34.81150892,63,13.65299988,WIFI
00:30:4f:6b:65:40,Gavish,[WEP][ESS],28/10/2017 20:31,6,-91,32.1656511,34.81150892,63,13.65299988,WIFI
20:0c:c8:11:19:7e,BezeqNGN_W02A45_2.4GHz_1,[WPS][ESS],28/10/2017 20:31,1,-85,32.1656511,34.81150892,63,13.65299988,WIFI
c4:8e:8f:5f:48:85,HP-Print-85-Color LaserJet MFP,[ESS],28/10/2017 20:31,1,-91,32.1656511,34.81150892,63,13.65299988,WIFI
74:da:38:2e:ab:c9,KD_Office_2,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,5,-79,32.16580265,34.81146383,64,15.17000008,WIFI
70:3a:cb:6a:d0:4f,Rhodium-WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-79,32.16580265,34.81146383,64,15.17000008,WIFI
74:da:38:3b:d8:08,Gandyr-right,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,6,-80,32.16580265,34.81146383,64,15.17000008,WIFI
74:da:38:a9:1c:df,  InnovationEndeavors,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,4,-85,32.16580265,34.81146383,64,15.17000008,WIFI
70:3a:cb:6a:ca:ae,Rhodium-WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-81,32.16580265,34.81146383,64,15.17000008,WIFI
74:da:38:b0:67:d6,KD_Office_3,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,4,-86,32.16580265,34.81146383,64,15.17000008,WIFI
72:3a:cb:6a:ca:ac,Rhodium-WiFi-guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-82,32.16580265,34.81146383,64,15.17000008,WIFI
14:ae:db:3d:c0:92,JOSHUA,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-84,32.16580265,34.81146383,64,15.17000008,WIFI
80:1f:02:5d:a4:b8,Edimax AP,[ESS],28/10/2017 20:31,11,-82,32.16580265,34.81146383,64,15.17000008,WIFI
68:94:23:24:b1:82,HP-Print-82-LaserJet 200 color,[ESS],28/10/2017 20:31,6,-82,32.16580265,34.81146383,64,15.17000008,WIFI
ce:d7:19:0e:ff:95,dbwguest,[ESS],28/10/2017 20:31,11,-84,32.16580265,34.81146383,64,15.17000008,WIFI
00:24:6c:34:dc:41,DELL_Guest,[ESS],28/10/2017 20:31,11,-87,32.16580265,34.81146383,64,15.17000008,WIFI
72:3a:cb:6a:d0:4c,Rhodium-WiFi-guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-74,32.16583507,34.81137326,60,16.68700027,WIFI
f2:9f:c2:91:07:b0,Playrix2.4G,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,11,-82,32.16583507,34.81137326,60,16.68700027,WIFI
42:49:0f:37:21:a7,DIRECT-a7-HP M477 LaserJet,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,6,-85,32.16583507,34.81137326,60,16.68700027,WIFI
14:ae:db:c8:24:1d,Hyundai,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-90,32.16583507,34.81137326,60,16.68700027,WIFI
e8:fc:af:9c:65:c1,,[ESS],28/10/2017 20:31,1,-87,32.16583507,34.81137326,60,16.68700027,WIFI
62:b0:ce:2f:4b:3c,Bezeq Free,[ESS],28/10/2017 20:31,1,-91,32.16583507,34.81137326,60,16.68700027,WIFI
00:16:9c:92:1d:c1,3MGuest,[ESS],28/10/2017 20:31,1,-92,32.16583507,34.81137326,60,16.68700027,WIFI
1c:b9:c4:0f:44:b8,Howazit,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,8,-74,32.16611415,34.81035795,58,10.61899948,WIFI
1c:b9:c4:0f:44:bc,Howazit,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,36,-82,32.16611415,34.81035795,58,10.61899948,WIFI
14:ae:db:36:82:35,Bizur_2.4,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-77,32.16611415,34.81035795,58,10.61899948,WIFI
f0:7f:06:68:c6:60,AppleWifi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,5,-83,32.16611415,34.81035795,58,10.61899948,WIFI
b8:62:1f:53:a1:5c,InnerEye,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-84,32.16611415,34.81035795,58,10.61899948,WIFI
f0:7f:06:68:c6:62,,[WPA2-EAP-CCMP][ESS],28/10/2017 20:31,5,-85,32.16611415,34.81035795,58,10.61899948,WIFI
3c:1e:04:08:b2:36,V6_guest,[WPA-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,1,-87,32.16611415,34.81035795,58,10.61899948,WIFI
00:35:1a:d3:50:20,Stratoscale,[WPA-PSK-CCMP][ESS],28/10/2017 20:31,1,-88,32.16611415,34.81035795,58,10.61899948,WIFI
2c:59:e5:ee:6c:cf,HP-Print-CF-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-86,32.16611415,34.81035795,58,10.61899948,WIFI
74:da:38:2e:ab:c9,KD_Office_2,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,5,-81,32.16611415,34.81035795,58,10.61899948,WIFI
70:3a:cb:6a:d0:4f,Rhodium-WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-75,32.16611415,34.81035795,58,10.61899948,WIFI
74:da:38:3b:d8:08,Gandyr-right,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],28/10/2017 20:31,6,-80,32.16611415,34.81035795,58,10.61899948,WIFI
74:da:38:a9:1c:df,  InnovationEndeavors,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,4,-85,32.16611415,34.81035795,58,10.61899948,WIFI
70:3a:cb:6a:ca:ae,Rhodium-WiFi,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-81,32.16611415,34.81035795,58,10.61899948,WIFI
74:da:38:b0:67:d6,KD_Office_3,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,4,-86,32.16611415,34.81035795,58,10.61899948,WIFI
72:3a:cb:6a:ca:ac,Rhodium-WiFi-guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-86,32.16611415,34.81035795,58,10.61899948,WIFI
14:ae:db:3d:c0:92,JOSHUA,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-88,32.16611415,34.81035795,58,10.61899948,WIFI
80:1f:02:5d:a4:b8,Edimax AP,[ESS],28/10/2017 20:31,11,-84,32.16611415,34.81035795,58,10.61899948,WIFI
68:94:23:24:b1:82,HP-Print-82-LaserJet 200 color,[ESS],28/10/2017 20:31,6,-78,32.16611415,34.81035795,58,10.61899948,WIFI
ce:d7:19:0e:ff:95,dbwguest,[ESS],28/10/2017 20:31,11,-86,32.16611415,34.81035795,58,10.61899948,WIFI
00:24:6c:34:dc:41,DELL_Guest,[ESS],28/10/2017 20:31,11,-87,32.16611415,34.81035795,58,10.61899948,WIFI
72:3a:cb:6a:d0:4c,Rhodium-WiFi-guest,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,6,-74,32.16611415,34.81035795,58,10.61899948,WIFI
f2:9f:c2:91:07:b0,Playrix2.4G,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,11,-82,32.16611415,34.81035795,58,10.61899948,WIFI
42:49:0f:37:21:a7,DIRECT-a7-HP M477 LaserJet,[WPA2-PSK-CCMP][WPS][ESS],28/10/2017 20:31,6,-85,32.16611415,34.81035795,58,10.61899948,WIFI
14:ae:db:c8:24:1d,Hyundai,[WPA2-PSK-CCMP][ESS],28/10/2017 20:31,1,-90,32.16611415,34.81035795,58,10.61899948,WIFI
